speaker,filename,dur_a,dur_v
F01_kablab,BASIC5000_2285,5.5625,5.84
F01_kablab,BASIC5000_0968,2.8,3.08
F01_kablab,BASIC5000_1831,3.85,4.12
F01_kablab,BASIC5000_0518,3.51875,3.8
F01_kablab,BASIC5000_0498,4.090625,4.36
F01_kablab,BASIC5000_2374,2.8,3.08
F01_kablab,BASIC5000_2149,2.859375,3.12
F01_kablab,BASIC5000_1940,3.309375,3.6
F01_kablab,BASIC5000_0900,3.559375,3.8
F01_kablab,BASIC5000_1165,3.6375,3.92
F01_kablab,BASIC5000_0830,2.859375,3.12
F01_kablab,BASIC5000_0711,3.21875,3.48
F01_kablab,BASIC5000_1550,5.440625,5.72
F01_kablab,BASIC5000_0736,2.65,2.92
F01_kablab,BASIC5000_1828,6.940625,7.2
F01_kablab,BASIC5000_0094,3.13125,3.4
F01_kablab,BASIC5000_0122,3.009375,3.28
F01_kablab,BASIC5000_0631,2.68125,2.96
F01_kablab,BASIC5000_2299,5.38125,5.48
F01_kablab,BASIC5000_0426,5.16875,5.44
F01_kablab,BASIC5000_2427,3.0375,3.32
F01_kablab,BASIC5000_1189,2.859375,3.12
F01_kablab,BASIC5000_2175,4.809375,5.08
F01_kablab,BASIC5000_0242,3.43125,3.68
F01_kablab,BASIC5000_1705,4.659375,4.92
F01_kablab,BASIC5000_1837,3.490625,3.76
F01_kablab,BASIC5000_0799,2.890625,3.16
F01_kablab,BASIC5000_0935,9.13125,9.4
F01_kablab,BASIC5000_2243,3.340625,3.6
F01_kablab,BASIC5000_0337,7.56875,7.84
F01_kablab,BASIC5000_1473,2.8,3.08
F01_kablab,BASIC5000_0249,2.890625,3.16
F01_kablab,BASIC5000_0533,2.95,3.24
F01_kablab,BASIC5000_1672,2.559375,2.84
F01_kablab,BASIC5000_1294,4.6875,4.96
F01_kablab,BASIC5000_1181,4.15,4.4
F01_kablab,BASIC5000_1248,3.73125,4.0
F01_kablab,BASIC5000_0008,3.85,4.12
F01_kablab,BASIC5000_1577,3.040625,3.32
F01_kablab,BASIC5000_0693,3.221875,3.52
F01_kablab,BASIC5000_1655,3.92125,4.04
F01_kablab,BASIC5000_1462,4.731875,4.84
F01_kablab,BASIC5000_0092,3.21875,3.48
F01_kablab,BASIC5000_0325,2.740625,3.0
F01_kablab,BASIC5000_1966,4.721875,5.0
F01_kablab,BASIC5000_0879,5.83125,6.12
F01_kablab,BASIC5000_0168,4.090625,4.36
F01_kablab,BASIC5000_1059,3.940625,4.2
F01_kablab,BASIC5000_1240,2.61875,2.88
F01_kablab,BASIC5000_2185,4.240625,4.52
F01_kablab,BASIC5000_0623,6.43125,6.68
F01_kablab,BASIC5000_1632,4.11875,4.4
F01_kablab,BASIC5000_0264,5.021875,5.28
F01_kablab,BASIC5000_0608,3.51875,3.8
F01_kablab,BASIC5000_2236,4.45,4.72
F01_kablab,BASIC5000_0360,2.5,2.76
F01_kablab,BASIC5000_1424,3.078125,3.32
F01_kablab,BASIC5000_1008,3.340625,3.6
F01_kablab,BASIC5000_2294,5.31875,5.6
F01_kablab,BASIC5000_2251,4.3,4.56
F01_kablab,BASIC5000_1068,3.58125,3.88
F01_kablab,BASIC5000_0282,5.8,6.08
F01_kablab,BASIC5000_1112,3.3375,3.6
F01_kablab,BASIC5000_1406,6.39125,6.48
F01_kablab,BASIC5000_0891,2.890625,3.16
F01_kablab,BASIC5000_1071,5.00125,5.12
F01_kablab,BASIC5000_1065,6.25,6.52
F01_kablab,BASIC5000_0299,3.340625,3.6
F01_kablab,BASIC5000_1057,3.55,3.72
F01_kablab,BASIC5000_2322,3.36875,3.64
F01_kablab,BASIC5000_1095,6.340625,6.6
F01_kablab,BASIC5000_2312,4.421875,4.68
F01_kablab,BASIC5000_0603,2.890625,3.16
F01_kablab,BASIC5000_1591,4.3875,4.64
F01_kablab,BASIC5000_1115,6.040625,6.32
F01_kablab,BASIC5000_0390,3.58125,3.88
F01_kablab,BASIC5000_1747,4.3,4.56
F01_kablab,BASIC5000_1564,3.909375,4.2
F01_kablab,BASIC5000_0329,4.0,4.28
F01_kablab,BASIC5000_1288,5.1125,5.36
F01_kablab,BASIC5000_0559,4.240625,4.52
F01_kablab,BASIC5000_0580,3.66875,3.96
F01_kablab,BASIC5000_0688,3.7,3.96
F01_kablab,BASIC5000_0470,3.81875,4.08
F01_kablab,BASIC5000_0061,2.95,3.24
F01_kablab,BASIC5000_1041,5.16875,5.44
F01_kablab,BASIC5000_0684,3.190625,3.48
F01_kablab,BASIC5000_0181,3.6925,3.8
F01_kablab,BASIC5000_1827,4.86875,5.12
F01_kablab,BASIC5000_0792,6.73125,7.0
F01_kablab,BASIC5000_0570,10.328125,10.6
F01_kablab,BASIC5000_2070,5.890625,6.16
F01_kablab,BASIC5000_0435,2.98125,3.28
F01_kablab,BASIC5000_1035,3.88125,4.16
F01_kablab,BASIC5000_1819,3.81875,4.08
F01_kablab,BASIC5000_0333,3.971875,4.24
F01_kablab,BASIC5000_1545,2.709375,2.96
F01_kablab,BASIC5000_1825,5.290625,5.56
F01_kablab,BASIC5000_2345,4.45,4.72
F01_kablab,BASIC5000_2095,6.55,6.84
F01_kablab,BASIC5000_0611,3.36875,3.64
F01_kablab,BASIC5000_1810,3.55,3.84
F01_kablab,BASIC5000_0320,5.65,5.92
F01_kablab,BASIC5000_1202,3.36875,3.64
F01_kablab,BASIC5000_2259,4.03125,4.32
F01_kablab,BASIC5000_1979,4.240625,4.52
F01_kablab,BASIC5000_0078,2.95,3.2
F01_kablab,BASIC5000_0432,3.51875,3.8
F01_kablab,BASIC5000_1325,3.21875,3.48
F01_kablab,BASIC5000_0605,3.759375,4.04
F01_kablab,BASIC5000_1340,4.0325,4.12
F01_kablab,BASIC5000_2146,4.690625,4.96
F01_kablab,BASIC5000_0694,3.609375,3.88
F01_kablab,BASIC5000_1371,3.7,3.96
F01_kablab,BASIC5000_2387,5.5,5.76
F01_kablab,BASIC5000_1686,2.95,3.2
F01_kablab,BASIC5000_1501,3.28125,3.56
F01_kablab,BASIC5000_1388,3.73125,4.0
F01_kablab,BASIC5000_1731,3.340625,3.6
F01_kablab,BASIC5000_1882,5.471875,5.76
F01_kablab,BASIC5000_1285,3.790625,4.08
F01_kablab,BASIC5000_0162,4.509375,4.8
F01_kablab,BASIC5000_1585,2.921875,3.2
F01_kablab,BASIC5000_2289,3.221875,3.48
F01_kablab,BASIC5000_1139,2.8875,3.16
F01_kablab,BASIC5000_2445,3.43125,3.72
F01_kablab,BASIC5000_0060,4.6625,4.92
F01_kablab,BASIC5000_1459,3.81875,4.08
F01_kablab,BASIC5000_1233,3.1625,3.44
F01_kablab,BASIC5000_1361,3.7,3.96
F01_kablab,BASIC5000_1275,3.58125,3.84
F01_kablab,BASIC5000_1413,3.9375,4.2
F01_kablab,BASIC5000_2227,4.51875,4.76
F01_kablab,BASIC5000_1443,3.790625,4.08
F01_kablab,BASIC5000_0894,3.7625,4.04
F01_kablab,BASIC5000_1228,3.040625,3.32
F01_kablab,BASIC5000_1166,3.459375,3.72
F01_kablab,BASIC5000_0257,2.859375,3.12
F01_kablab,BASIC5000_2010,3.13125,3.4
F01_kablab,BASIC5000_0309,4.18125,4.4
F01_kablab,BASIC5000_0824,3.28125,3.56
F01_kablab,BASIC5000_0387,4.3,4.56
F01_kablab,BASIC5000_2110,3.5125,3.6
F01_kablab,BASIC5000_1255,2.859375,3.12
F01_kablab,BASIC5000_1781,3.36875,3.64
F01_kablab,BASIC5000_1735,4.190625,4.28
F01_kablab,BASIC5000_0977,3.309375,3.6
F01_kablab,BASIC5000_2320,3.21875,3.48
F01_kablab,BASIC5000_0493,3.1625,3.44
F01_kablab,BASIC5000_1899,3.759375,4.04
F01_kablab,BASIC5000_0352,3.06875,3.36
F01_kablab,BASIC5000_1965,5.859375,6.12
F01_kablab,BASIC5000_1751,4.33125,4.6
F01_kablab,BASIC5000_1044,3.21875,3.48
F01_kablab,BASIC5000_2157,3.190625,3.48
F01_kablab,BASIC5000_0154,3.6125,3.88
F01_kablab,BASIC5000_0419,3.28125,3.4
F01_kablab,BASIC5000_0252,3.6125,3.88
F01_kablab,BASIC5000_1175,2.91875,3.2
F01_kablab,BASIC5000_1657,3.73125,4.0
F01_kablab,BASIC5000_1461,3.4625,3.72
F01_kablab,BASIC5000_0715,2.7125,2.96
F01_kablab,BASIC5000_0633,3.1625,3.44
F01_kablab,BASIC5000_1064,2.95,3.2
F01_kablab,BASIC5000_1452,3.3125,3.56
F01_kablab,BASIC5000_0810,3.66875,3.96
F01_kablab,BASIC5000_2113,3.071875,3.36
F01_kablab,BASIC5000_0859,3.490625,3.76
F01_kablab,BASIC5000_0146,3.55,3.84
F01_kablab,BASIC5000_0072,3.759375,4.0
F01_kablab,BASIC5000_0507,3.36875,3.64
F01_kablab,BASIC5000_1478,3.159375,3.44
F01_kablab,BASIC5000_0517,4.75,5.04
F01_kablab,BASIC5000_1244,4.26875,4.52
F01_kablab,BASIC5000_1083,3.909375,4.2
F01_kablab,BASIC5000_0809,3.7,3.96
F01_kablab,BASIC5000_2138,3.81875,4.08
F01_kablab,BASIC5000_1844,3.790625,4.08
F01_kablab,BASIC5000_2432,3.4625,3.72
F01_kablab,BASIC5000_1878,3.4,3.68
F01_kablab,BASIC5000_1892,5.559375,5.84
F01_kablab,BASIC5000_0089,5.68125,5.96
F01_kablab,BASIC5000_0913,3.7,3.96
F01_kablab,BASIC5000_1967,3.759375,4.04
F01_kablab,BASIC5000_0627,3.43125,3.72
F01_kablab,BASIC5000_1526,4.840625,5.12
F01_kablab,BASIC5000_1630,4.33125,4.6
F01_kablab,BASIC5000_2179,2.7125,2.96
F01_kablab,BASIC5000_1977,3.81875,4.08
F01_kablab,BASIC5000_1588,3.73125,4.0
F01_kablab,BASIC5000_0937,4.0,4.2
F01_kablab,BASIC5000_0940,3.821875,4.08
F01_kablab,BASIC5000_1476,3.790625,4.08
F01_kablab,BASIC5000_0773,4.3,4.56
F01_kablab,BASIC5000_2023,3.759375,4.04
F01_kablab,BASIC5000_0679,4.33125,4.56
F01_kablab,BASIC5000_2172,2.8625,3.12
F01_kablab,BASIC5000_2358,2.61875,2.88
F01_kablab,BASIC5000_0988,3.640625,3.92
F01_kablab,BASIC5000_1162,3.85,4.12
F01_kablab,BASIC5000_2064,5.559375,5.84
F01_kablab,BASIC5000_0953,2.98125,3.28
F01_kablab,BASIC5000_0925,5.08125,5.32
F01_kablab,BASIC5000_1012,2.440625,2.72
F01_kablab,BASIC5000_2275,3.940625,4.2
F01_kablab,BASIC5000_1525,4.1875,4.44
F01_kablab,BASIC5000_0788,2.83125,3.12
F01_kablab,BASIC5000_1085,6.28125,6.56
F01_kablab,BASIC5000_1111,3.609375,3.88
F01_kablab,BASIC5000_1001,5.35,5.6
F01_kablab,BASIC5000_1617,9.609375,9.88
F01_kablab,BASIC5000_0610,3.7,3.96
F01_kablab,BASIC5000_0186,2.440625,2.72
F01_kablab,BASIC5000_1169,7.78125,8.0
F01_kablab,BASIC5000_1387,2.98125,3.24
F01_kablab,BASIC5000_2426,4.03125,4.32
F01_kablab,BASIC5000_0437,4.459375,4.72
F01_kablab,BASIC5000_2319,4.45,4.6
F01_kablab,BASIC5000_0575,5.2,5.48
F01_kablab,BASIC5000_1928,5.46875,5.76
